"Country","Month","Date","Depth","Day"
"Guinea-Bissau","July",2010-07-01,1.32,1
"Guinea-Bissau","July",2011-07-01,1.737,1
"Guinea-Bissau","July",2012-07-01,0.886,1
"Guinea-Bissau","July",2013-07-01,1.724,1
"Guinea-Bissau","July",2014-07-01,2.686,1
"Guinea-Bissau","July",2015-07-01,1.817,1
"Guinea-Bissau","July",2016-07-01,1.385,1
"Guinea-Bissau","July",2017-07-01,1.687,1
"Guinea-Bissau","July",2018-07-01,1.779,1
"Guinea-Bissau","July",2019-07-01,1.982,1
"Guinea-Bissau","August",2000-08-01,0.682,1
"Guinea-Bissau","August",2001-08-01,1.378,1
"Guinea-Bissau","August",2002-08-01,1.4,1
"Guinea-Bissau","August",2003-08-01,0.663,1
"Guinea-Bissau","August",2004-08-01,1.064,1
"Guinea-Bissau","August",2005-08-01,1.103,1
"Guinea-Bissau","August",2006-08-01,1.097,1
"Guinea-Bissau","August",2007-08-01,1.005,1
"Guinea-Bissau","August",2008-08-01,0.992,1
"Guinea-Bissau","August",2009-08-01,0.851,1
"Guinea-Bissau","August",2010-08-01,0.992,1
"Guinea-Bissau","August",2011-08-01,1.352,1
"Guinea-Bissau","August",2012-08-01,0.901,1
"Guinea-Bissau","August",2013-08-01,1.047,1
"Guinea-Bissau","August",2014-08-01,1.38,1
"Guinea-Bissau","August",2015-08-01,1.751,1
"Guinea-Bissau","August",2016-08-01,2.118,1
"Guinea-Bissau","August",2017-08-01,1.568,1
"Guinea-Bissau","August",2018-08-01,1.617,1
"Guinea-Bissau","August",2019-08-01,1.711,1
"Guinea-Bissau","September",2000-09-01,0.673,1
"Guinea-Bissau","September",2001-09-01,0.647,1
"Guinea-Bissau","September",2002-09-01,1.116,1
"Guinea-Bissau","September",2003-09-01,0.889,1
"Guinea-Bissau","September",2004-09-01,1.192,1
"Guinea-Bissau","September",2005-09-01,1.256,1
"Guinea-Bissau","September",2006-09-01,1.382,1
"Guinea-Bissau","September",2007-09-01,1.03,1
"Guinea-Bissau","September",2008-09-01,1.09,1
"Guinea-Bissau","September",2009-09-01,1.076,1
"Guinea-Bissau","September",2010-09-01,0.973,1
"Guinea-Bissau","September",2011-09-01,1.393,1
"Guinea-Bissau","September",2012-09-01,0.882,1
"Guinea-Bissau","September",2013-09-01,1.644,1
"Guinea-Bissau","September",2014-09-01,1.377,1
"Guinea-Bissau","September",2015-09-01,1.798,1
"Guinea-Bissau","September",2016-09-01,1.815,1
"Guinea-Bissau","September",2017-09-01,2.273,1
"Guinea-Bissau","September",2018-09-01,1.331,1
"Guinea-Bissau","September",2019-09-01,1.718,1
"Guinea-Bissau","October",2000-10-01,0.393,1
"Guinea-Bissau","October",2001-10-01,1.786,1
"Guinea-Bissau","October",2002-10-01,1.464,1
"Guinea-Bissau","October",2003-10-01,1.516,1
"Guinea-Bissau","October",2004-10-01,1.637,1
"Guinea-Bissau","October",2005-10-01,1.044,1
"Guinea-Bissau","October",2006-10-01,1.493,1
"Guinea-Bissau","October",2007-10-01,1.243,1
"Guinea-Bissau","October",2008-10-01,0.927,1
"Guinea-Bissau","October",2009-10-01,1.536,1
"Guinea-Bissau","October",2010-10-01,1.479,1
"Guinea-Bissau","October",2011-10-01,1.693,1
"Guinea-Bissau","October",2012-10-01,1.669,1
"Guinea-Bissau","October",2013-10-01,1.633,1
"Guinea-Bissau","October",2014-10-01,2.134,1
"Guinea-Bissau","October",2015-10-01,1.779,1
"Guinea-Bissau","October",2016-10-01,2.452,1
"Guinea-Bissau","October",2017-10-01,2.649,1
"Guinea-Bissau","October",2018-10-01,1.963,1
"Guinea-Bissau","October",2019-10-01,1.924,1
"Guinea-Bissau","November",2000-11-01,0.364,1
"Guinea-Bissau","November",2001-11-01,1.292,1
"Guinea-Bissau","November",2002-11-01,1.184,1
"Guinea-Bissau","November",2003-11-01,1.542,1
"Guinea-Bissau","November",2004-11-01,1.884,1
"Guinea-Bissau","November",2005-11-01,1.342,1
"Guinea-Bissau","November",2006-11-01,1.09,1
"Guinea-Bissau","November",2007-11-01,0.926,1
"Guinea-Bissau","November",2008-11-01,1.625,1
"Guinea-Bissau","November",2009-11-01,1.17,1
"Guinea-Bissau","November",2010-11-01,1.6,1
"Guinea-Bissau","November",2011-11-01,1.788,1
"Guinea-Bissau","November",2012-11-01,1.951,1
"Guinea-Bissau","November",2013-11-01,0.886,1
"Guinea-Bissau","November",2014-11-01,1.763,1
"Guinea-Bissau","November",2015-11-01,1.4,1
"Guinea-Bissau","November",2016-11-01,2.48,1
"Guinea-Bissau","November",2017-11-01,2.257,1
"Guinea-Bissau","November",2018-11-01,1.963,1
"Guinea-Bissau","November",2019-11-01,2.326,1
"Guinea-Bissau","December",2000-12-01,0.752,1
"Guinea-Bissau","December",2001-12-01,2.738,1
"Guinea-Bissau","December",2002-12-01,2.507,1
"Guinea-Bissau","December",2003-12-01,1.433,1
"Guinea-Bissau","December",2004-12-01,2.449,1
"Guinea-Bissau","December",2005-12-01,2.547,1
"Guinea-Bissau","December",2006-12-01,0.56,1
"Guinea-Bissau","December",2007-12-01,1.373,1
"Guinea-Bissau","December",2008-12-01,1.846,1
"Guinea-Bissau","December",2009-12-01,1.507,1
"Guinea-Bissau","December",2010-12-01,2.472,1
"Guinea-Bissau","December",2011-12-01,0.217,1
"Guinea-Bissau","December",2012-12-01,1.635,1
"Guinea-Bissau","December",2013-12-01,1.724,1
"Guinea-Bissau","December",2014-12-01,2.092,1
"Guinea-Bissau","December",2015-12-01,1.577,1
"Guinea-Bissau","December",2016-12-01,2.581,1
"Guinea-Bissau","December",2017-12-01,1.66,1
"Guinea-Bissau","December",2018-12-01,2.353,1
"Guinea-Bissau","December",2019-12-01,2.298,1
"Isle of Man","January",2000-01-01,1.308,1
"Isle of Man","January",2001-01-01,-0.451,1
"Isle of Man","January",2002-01-01,2.462,1
"Isle of Man","January",2003-01-01,0.759,1
"Isle of Man","January",2004-01-01,1.392,1
"Isle of Man","January",2005-01-01,2.533,1
"Isle of Man","January",2006-01-01,1.108,1
"Isle of Man","January",2007-01-01,2.747,1
"Isle of Man","January",2008-01-01,2.214,1
"Isle of Man","January",2009-01-01,0.149,1
"Isle of Man","January",2010-01-01,-1.858,1
"Isle of Man","January",2011-01-01,-0.214,1
"Isle of Man","January",2012-01-01,2.152,1
"Isle of Man","January",2013-01-01,0.854,1
"Isle of Man","January",2014-01-01,1.701,1
"Isle of Man","January",2015-01-01,0.751,1
"Isle of Man","January",2016-01-01,1.906,1
"Isle of Man","January",2017-01-01,1.613,1
"Isle of Man","January",2018-01-01,1.196,1
"Isle of Man","January",2019-01-01,1.31,1
"Isle of Man","February",2000-02-01,2.151,1
"Isle of Man","February",2001-02-01,0.239,1
"Isle of Man","February",2002-02-01,2.339,1
"Isle of Man","February",2003-02-01,0.56,1
"Isle of Man","February",2004-02-01,1.067,1
"Isle of Man","February",2005-02-01,0.819,1
"Isle of Man","February",2006-02-01,0.851,1
"Isle of Man","February",2007-02-01,1.654,1
"Isle of Man","February",2008-02-01,1.799,1
"Isle of Man","February",2009-02-01,0.982,1
"Isle of Man","February",2010-02-01,-1.333,1
"Isle of Man","February",2011-02-01,2.529,1
"Isle of Man","February",2012-02-01,2.14,1
"Isle of Man","February",2013-02-01,0.183,1
"Isle of Man","February",2014-02-01,1.777,1
"Isle of Man","February",2015-02-01,0.426,1
"Isle of Man","February",2016-02-01,0.794,1
"Isle of Man","February",2017-02-01,2.238,1
"Isle of Man","February",2018-02-01,-0.477,1
"Isle of Man","February",2019-02-01,3.268,1
"Isle of Man","March",2000-03-01,1.78,1
"Isle of Man","March",2001-03-01,-0.655,1
"Isle of Man","March",2002-03-01,1.708,1
"Isle of Man","March",2003-03-01,1.74,1
"Isle of Man","March",2004-03-01,1.014,1
"Isle of Man","March",2005-03-01,1.988,1
"Isle of Man","March",2006-03-01,-0.421,1
"Isle of Man","March",2007-03-01,1.161,1
"Isle of Man","March",2008-03-01,0.389,1
"Isle of Man","March",2009-03-01,1.416,1
"Isle of Man","March",2010-03-01,0.223,1
"Isle of Man","March",2011-03-01,0.911,1
"Isle of Man","March",2012-03-01,3.02,1
"Isle of Man","March",2013-03-01,-2.39,1
"Isle of Man","March",2014-03-01,1.539,1
"Isle of Man","March",2015-03-01,0.516,1
"Isle of Man","March",2016-03-01,0.726,1
"Isle of Man","March",2017-03-01,2.528,1
"Isle of Man","March",2018-03-01,-0.925,1
"Isle of Man","March",2019-03-01,1.846,1
"Isle of Man","April",2000-04-01,-0.496,1
"Isle of Man","April",2001-04-01,-0.285,1
"Isle of Man","April",2002-04-01,1.066,1
"Isle of Man","April",2003-04-01,1.871,1
"Isle of Man","April",2004-04-01,1.392,1
"Isle of Man","April",2005-04-01,0.748,1
"Isle of Man","April",2006-04-01,0.451,1
"Isle of Man","April",2007-04-01,3.075,1
"Isle of Man","April",2008-04-01,0.163,1
"Isle of Man","April",2009-04-01,1.669,1
"Isle of Man","April",2010-04-01,1.107,1
"Isle of Man","April",2011-04-01,3.465,1
"Isle of Man","April",2012-04-01,-0.583,1
"Isle of Man","April",2013-04-01,-0.481,1
"Isle of Man","April",2014-04-01,2.434,1
"Isle of Man","April",2015-04-01,0.752,1
"Isle of Man","April",2016-04-01,-0.569,1
"Isle of Man","April",2017-04-01,1.198,1
"Isle of Man","April",2018-04-01,1.18,1
"Isle of Man","April",2019-04-01,1.398,1
"Isle of Man","May",2000-05-01,0.829,1
"Isle of Man","May",2001-05-01,1.537,1
"Isle of Man","May",2002-05-01,0.786,1
"Isle of Man","May",2003-05-01,0.741,1
"Isle of Man","May",2004-05-01,1.054,1
"Isle of Man","May",2005-05-01,0.087,1
"Isle of Man","May",2006-05-01,0.714,1
"Isle of Man","May",2007-05-01,0.783,1
"Isle of Man","May",2008-05-01,2.444,1
"Isle of Man","May",2009-05-01,0.858,1
"Isle of Man","May",2010-05-01,0.085,1
"Isle of Man","May",2011-05-01,1.025,1
"Isle of Man","May",2012-05-01,0.528,1
"Isle of Man","May",2013-05-01,-0.241,1
"Isle of Man","May",2014-05-01,1.442,1
"Isle of Man","May",2015-05-01,-0.41,1
"Isle of Man","May",2016-05-01,1.407,1
"Isle of Man","May",2017-05-01,2.275,1
"Isle of Man","May",2018-05-01,2.054,1
"Isle of Man","May",2019-05-01,0.558,1
"Isle of Man","June",2000-06-01,0.43,1
"Isle of Man","June",2001-06-01,-0.126,1
"Isle of Man","June",2002-06-01,0.033,1
"Isle of Man","June",2003-06-01,1.308,1
"Isle of Man","June",2004-06-01,1.358,1
"Isle of Man","June",2005-06-01,1.515,1
"Isle of Man","June",2006-06-01,1.768,1
"Isle of Man","June",2007-06-01,1.012,1
"Isle of Man","June",2008-06-01,0.15,1
"Isle of Man","June",2009-06-01,1.285,1
"Isle of Man","June",2010-06-01,1.672,1
"Isle of Man","June",2011-06-01,-0.443,1
"Isle of Man","June",2012-06-01,-0.332,1
"Isle of Man","June",2013-06-01,0.431,1
"Isle of Man","June",2014-06-01,1.392,1
"Isle of Man","June",2015-06-01,-0.024,1
"Isle of Man","June",2016-06-01,1.502,1
"Isle of Man","June",2017-06-01,1.552,1
"Isle of Man","June",2018-06-01,2.372,1
"Isle of Man","June",2019-06-01,0.175,1
"Isle of Man","July",2000-07-01,0.351,1
"Isle of Man","July",2001-07-01,0.762,1
"Isle of Man","July",2002-07-01,-0.082,1
"Isle of Man","July",2003-07-01,1.726,1
"Isle of Man","July",2004-07-01,0.012,1
"Isle of Man","July",2005-07-01,1.119,1
"Isle of Man","July",2006-07-01,3.145,1
"Isle of Man","July",2007-07-01,0.012,1
"Isle of Man","July",2008-07-01,0.954,1
"Isle of Man","July",2009-07-01,0.767,1
"Isle of Man","July",2010-07-01,1.133,1
"Isle of Man","July",2011-07-01,-0.101,1
"Isle of Man","July",2012-07-01,-0.234,1
"Isle of Man","July",2013-07-01,2.945,1
"Isle of Man","July",2014-07-01,2.061,1
"Isle of Man","July",2015-07-01,-0.193,1
"Isle of Man","July",2016-07-01,1.033,1
"Isle of Man","July",2017-07-01,0.79,1
"Isle of Man","July",2018-07-01,2.356,1
"Isle of Man","July",2019-07-01,1.898,1
"Isle of Man","August",2000-08-01,0.994,1
"Isle of Man","August",2001-08-01,0.715,1
"Isle of Man","August",2002-08-01,1.258,1
"Isle of Man","August",2003-08-01,2.005,1
"Isle of Man","August",2004-08-01,1.672,1
"Isle of Man","August",2005-08-01,0.838,1
"Isle of Man","August",2006-08-01,0.799,1
"Isle of Man","August",2007-08-01,0.371,1
"Isle of Man","August",2008-08-01,1.014,1
"Isle of Man","August",2009-08-01,0.975,1
"Isle of Man","August",2010-08-01,-0.081,1
"Isle of Man","August",2011-08-01,-0.266,1
"Isle of Man","August",2012-08-01,1.29,1
"Isle of Man","August",2013-08-01,1.431,1
"Isle of Man","August",2014-08-01,-0.172,1
"Isle of Man","August",2015-08-01,0.174,1
"Isle of Man","August",2016-08-01,1.398,1
"Isle of Man","August",2017-08-01,0.389,1
"Isle of Man","August",2018-08-01,1.031,1
"Isle of Man","August",2019-08-01,1.524,1
"Isle of Man","September",2000-09-01,1.06,1
"Isle of Man","September",2001-09-01,0.365,1
"Isle of Man","September",2002-09-01,0.827,1
"Isle of Man","September",2003-09-01,0.871,1
"Isle of Man","September",2004-09-01,1.198,1
"Isle of Man","September",2005-09-01,1.385,1
"Isle of Man","September",2006-09-01,2.566,1
"Isle of Man","September",2007-09-01,0.604,1
"Isle of Man","September",2008-09-01,0.166,1
"Isle of Man","September",2009-09-01,0.639,1
"Isle of Man","September",2010-09-01,0.877,1
"Isle of Man","September",2011-09-01,1.343,1
"Isle of Man","September",2012-09-01,-0.17,1
"Isle of Man","September",2013-09-01,0.751,1
"Isle of Man","September",2014-09-01,1.475,1
"Isle of Man","September",2015-09-01,-0.346,1
"Isle of Man","September",2016-09-01,1.973,1
"Isle of Man","September",2017-09-01,0.169,1
"Isle of Man","September",2018-09-01,-0.13,1
"Isle of Man","September",2019-09-01,0.815,1
"Isle of Man","October",2000-10-01,-0.576,1
"Isle of Man","October",2001-10-01,2.323,1
"Isle of Man","October",2002-10-01,-0.897,1
"Isle of Man","October",2003-10-01,-1.172,1
"Isle of Man","October",2004-10-01,-0.812,1
"Isle of Man","October",2005-10-01,1.657,1
"Isle of Man","October",2006-10-01,1.842,1
"Isle of Man","October",2007-10-01,1.039,1
"Isle of Man","October",2008-10-01,-0.963,1
"Isle of Man","October",2009-10-01,1.142,1
"Isle of Man","October",2010-10-01,-0.021,1
"Isle of Man","October",2011-10-01,1.508,1
"Isle of Man","October",2012-10-01,-1.309,1
"Isle of Man","October",2013-10-01,1.74,1
"Isle of Man","October",2014-10-01,1.24,1
"Isle of Man","October",2015-10-01,0.468,1
"Isle of Man","October",2016-10-01,0.503,1
"Isle of Man","October",2017-10-01,1.585,1
"Isle of Man","October",2018-10-01,-0.114,1
"Isle of Man","October",2019-10-01,-0.644,1
"Isle of Man","November",2000-11-01,-0.01,1
"Isle of Man","November",2001-11-01,1.42,1
"Isle of Man","November",2002-11-01,1.854,1
"Isle of Man","November",2003-11-01,1.439,1
"Isle of Man","November",2004-11-01,1.651,1
"Isle of Man","November",2005-11-01,0.026,1
"Isle of Man","November",2006-11-01,1.289,1
"Isle of Man","November",2007-11-01,1.918,1
"Isle of Man","November",2008-11-01,0.649,1
"Isle of Man","November",2009-11-01,1.194,1
"Isle of Man","November",2010-11-01,-1.361,1
"Isle of Man","November",2011-11-01,3.041,1
"Isle of Man","November",2012-11-01,0.035,1
"Isle of Man","November",2013-11-01,0.092,1
"Isle of Man","November",2014-11-01,1.523,1
"Isle of Man","November",2015-11-01,2.464,1
"Isle of Man","November",2016-11-01,-0.643,1
"Isle of Man","November",2017-11-01,0.421,1
"Isle of Man","November",2018-11-01,1.722,1
"Isle of Man","November",2019-11-01,-0.088,1
"Isle of Man","December",2000-12-01,0.228,1
"Isle of Man","December",2001-12-01,-0.729,1
"Isle of Man","December",2002-12-01,0.653,1
"Isle of Man","December",2003-12-01,0.268,1
"Isle of Man","December",2004-12-01,1.184,1
"Isle of Man","December",2005-12-01,0.546,1
"Isle of Man","December",2006-12-01,1.372,1
"Isle of Man","December",2007-12-01,0.894,1
"Isle of Man","December",2008-12-01,-0.697,1
"Isle of Man","December",2009-12-01,-1.921,1
"Isle of Man","December",2010-12-01,-4.751,1
"Isle of Man","December",2011-12-01,0.854,1
"Isle of Man","December",2012-12-01,0.17,1
"Isle of Man","December",2013-12-01,1.816,1
"Isle of Man","December",2014-12-01,0.415,1
"Isle of Man","December",2015-12-01,3.457,1
"Isle of Man","December",2016-12-01,1.897,1
"Isle of Man","December",2017-12-01,0.359,1
"Isle of Man","December",2018-12-01,2.318,1
"Isle of Man","December",2019-12-01,1.093,1
"Latvia","January",2000-01-01,3.354,1
"Latvia","January",2001-01-01,4.479,1
"Latvia","January",2002-01-01,3.836,1
"Latvia","January",2003-01-01,-0.024,1
"Latvia","January",2004-01-01,-0.838,1
"Latvia","January",2005-01-01,5.155,1
"Latvia","January",2006-01-01,-0.302,1
"Latvia","January",2007-01-01,5.884,1
"Latvia","January",2008-01-01,5.079,1
"Latvia","January",2009-01-01,3.116,1
"Latvia","January",2010-01-01,-5.343,1
"Latvia","January",2011-01-01,2.302,1
"Latvia","January",2012-01-01,2.179,1
"Latvia","January",2013-01-01,-0.604,1
"Latvia","January",2014-01-01,-0.222,1
"Latvia","January",2015-01-01,4.933,1
"Latvia","January",2016-01-01,-1.788,1
"Latvia","January",2017-01-01,2.452,1
"Latvia","January",2018-01-01,4.016,1
"Latvia","January",2019-01-01,1.89,1
"Latvia","February",2000-02-01,5.473,1
"Latvia","February",2001-02-01,1.641,1
"Latvia","February",2002-02-01,6.649,1
"Latvia","February",2003-02-01,0.228,1
"Latvia","February",2004-02-01,2.621,1
"Latvia","February",2005-02-01,0.259,1
"Latvia","February",2006-02-01,-1.317,1
"Latvia","February",2007-02-01,-1.958,1
"Latvia","February",2008-02-01,7.216,1
"Latvia","February",2009-02-01,2.053,1
"Latvia","February",2010-02-01,0.087,1
"Latvia","February",2011-02-01,-2.903,1
"Latvia","February",2012-02-01,-3.111,1
"Latvia","February",2013-02-01,3.558,1
"Latvia","February",2014-02-01,6.13,1
"Latvia","February",2015-02-01,5.509,1
"Latvia","February",2016-02-01,6.776,1
"Latvia","February",2017-02-01,3.528,1
"Latvia","February",2018-02-01,-0.954,1
"Latvia","February",2019-02-01,6.413,1
"Latvia","March",2000-03-01,3.127,1
"Latvia","March",2001-03-01,1.15,1
"Latvia","March",2002-03-01,4.441,1
"Latvia","March",2003-03-01,2.182,1
"Latvia","March",2004-03-01,2.876,1
"Latvia","March",2005-03-01,-2.238,1
"Latvia","March",2006-03-01,-1.622,1
"Latvia","March",2007-03-01,6.839,1
"Latvia","March",2008-03-01,3.806,1
"Latvia","March",2009-03-01,2.241,1
"Latvia","March",2010-03-01,1.324,1
"Latvia","March",2011-03-01,1.665,1
"Latvia","March",2012-03-01,3.282,1
"Latvia","March",2013-03-01,-3.131,1
"Latvia","March",2014-03-01,5.882,1
"Latvia","March",2015-03-01,5.791,1
"Latvia","March",2016-03-01,3.532,1
"Latvia","March",2017-03-01,4.64,1
"Latvia","March",2018-03-01,-0.317,1
"Latvia","March",2019-03-01,4.6,1
"Latvia","April",2000-04-01,4.863,1
"Latvia","April",2001-04-01,2.965,1
"Latvia","April",2002-04-01,2.25,1
"Latvia","April",2003-04-01,-0.45,1
"Latvia","April",2004-04-01,1.805,1
"Latvia","April",2005-04-01,1.604,1
"Latvia","April",2006-04-01,1.128,1
"Latvia","April",2007-04-01,1.495,1
"Latvia","April",2008-04-01,3.078,1
"Latvia","April",2009-04-01,2.733,1
"Latvia","April",2010-04-01,1.951,1
"Latvia","April",2011-04-01,2.705,1
"Latvia","April",2012-04-01,1.891,1
"Latvia","April",2013-04-01,0.045,1
"Latvia","April",2014-04-01,2.903,1
"Latvia","April",2015-04-01,1.842,1
"Latvia","April",2016-04-01,2.176,1
"Latvia","April",2017-04-01,0.118,1
"Latvia","April",2018-04-01,3.686,1
"Latvia","April",2019-04-01,3.157,1
"Latvia","May",2000-05-01,1.072,1
"Latvia","May",2001-05-01,0.723,1
"Latvia","May",2002-05-01,3.161,1
"Latvia","May",2003-05-01,1.773,1
"Latvia","May",2004-05-01,-0.011,1
"Latvia","May",2005-05-01,0.687,1
"Latvia","May",2006-05-01,0.823,1
"Latvia","May",2007-05-01,2.035,1
"Latvia","May",2008-05-01,0.469,1
"Latvia","May",2009-05-01,1.172,1
"Latvia","May",2010-05-01,2.222,1
"Latvia","May",2011-05-01,1.148,1
"Latvia","May",2012-05-01,1.867,1
"Latvia","May",2013-05-01,4.303,1
"Latvia","May",2014-05-01,2.072,1
"Latvia","May",2015-05-01,0.236,1
"Latvia","May",2016-05-01,3.231,1
"Latvia","May",2017-05-01,0.42,1
"Latvia","May",2018-05-01,4.687,1
"Latvia","May",2019-05-01,1.169,1
"Latvia","June",2000-06-01,-0.498,1
"Latvia","June",2001-06-01,-0.806,1
"Latvia","June",2002-06-01,1.158,1
"Latvia","June",2003-06-01,-0.76,1
"Latvia","June",2004-06-01,-1.306,1
"Latvia","June",2005-06-01,-0.56,1
"Latvia","June",2006-06-01,0.751,1
"Latvia","June",2007-06-01,1.571,1
"Latvia","June",2008-06-01,-0.019,1
"Latvia","June",2009-06-01,-0.566,1
"Latvia","June",2010-06-01,0.523,1
"Latvia","June",2011-06-01,2.399,1
"Latvia","June",2012-06-01,-0.851,1
"Latvia","June",2013-06-01,2.827,1
"Latvia","June",2014-06-01,-0.942,1
"Latvia","June",2015-06-01,-0.532,1
"Latvia","June",2016-06-01,1.465,1
"Latvia","June",2017-06-01,-0.596,1
"Latvia","June",2018-06-01,0.984,1
"Latvia","June",2019-06-01,3.758,1
"Latvia","July",2000-07-01,-0.426,1
"Latvia","July",2001-07-01,4.056,1
"Latvia","July",2002-07-01,2.815,1
"Latvia","July",2003-07-01,3.271,1
